date,time,tradingsymbol,open,high,low,close,volume
2010-10-20,00:00:00,UNITDSPR,312.6,315.39,309.18,311.59,316395
2010-10-21,00:00:00,UNITDSPR,311.01,320.7,311.0,318.12,895630
2010-10-22,00:00:00,UNITDSPR,319.19,319.5,309.06,311.19,400785
2010-10-25,00:00:00,UNITDSPR,313.8,316.74,309.2,310.6,503475
2010-10-26,00:00:00,UNITDSPR,312.0,323.6,311.0,321.88,1455060
2010-10-27,00:00:00,UNITDSPR,324.2,326.9,315.11,318.23,1371260
2010-10-28,00:00:00,UNITDSPR,320.0,320.0,292.78,297.42,3312555
2010-10-29,00:00:00,UNITDSPR,299.6,302.4,296.4,299.03,1182405
2010-11-01,00:00:00,UNITDSPR,301.8,303.87,295.34,299.34,1031435
2010-11-02,00:00:00,UNITDSPR,300.3,303.6,297.03,299.13,843910
2010-11-03,00:00:00,UNITDSPR,299.13,305.6,297.5,298.26,855255
2010-11-04,00:00:00,UNITDSPR,300.0,302.0,298.0,301.17,1018725
2010-11-05,00:00:00,UNITDSPR,302.0,303.92,300.42,302.6,121560
2010-11-08,00:00:00,UNITDSPR,302.6,307.53,300.01,301.13,1487345
2010-11-09,00:00:00,UNITDSPR,302.46,303.0,298.24,299.07,826815
2010-11-10,00:00:00,UNITDSPR,299.72,301.4,293.43,294.68,1624495
2010-11-11,00:00:00,UNITDSPR,294.2,295.8,285.2,286.69,1440800
2010-11-12,00:00:00,UNITDSPR,284.03,289.78,276.4,280.02,2136895
2010-11-15,00:00:00,UNITDSPR,283.0,283.2,272.02,279.89,1376635
2010-11-16,00:00:00,UNITDSPR,281.79,287.6,275.03,279.74,1469455
2010-11-18,00:00:00,UNITDSPR,282.0,282.8,266.38,279.47,666130
2010-11-19,00:00:00,UNITDSPR,280.6,285.6,276.0,277.57,1697965
2010-11-22,00:00:00,UNITDSPR,280.0,282.8,276.0,278.77,494485
2010-11-23,00:00:00,UNITDSPR,278.0,284.36,270.06,279.8,1890970
2010-11-24,00:00:00,UNITDSPR,281.0,283.94,276.02,278.74,1314510
2010-11-25,00:00:00,UNITDSPR,280.41,283.0,264.6,278.67,3857480
2010-11-26,00:00:00,UNITDSPR,278.4,278.4,244.4,263.74,1738260
2010-11-29,00:00:00,UNITDSPR,266.58,270.94,260.2,266.53,1284885
2010-11-30,00:00:00,UNITDSPR,268.08,280.02,260.9,277.95,1849085
2010-12-01,00:00:00,UNITDSPR,278.28,284.55,274.1,282.19,1030735
2010-12-02,00:00:00,UNITDSPR,284.0,288.78,280.52,283.17,1753655
2010-12-03,00:00:00,UNITDSPR,283.17,285.0,278.4,280.7,394735
2010-12-06,00:00:00,UNITDSPR,282.4,289.6,281.24,286.43,797260
2010-12-07,00:00:00,UNITDSPR,288.45,292.68,287.0,291.44,958140
2010-12-08,00:00:00,UNITDSPR,288.02,289.59,283.1,286.23,540040
2010-12-09,00:00:00,UNITDSPR,287.0,287.0,268.69,272.96,710385
2010-12-10,00:00:00,UNITDSPR,271.6,274.6,264.21,272.49,1111535
2010-12-13,00:00:00,UNITDSPR,277.94,279.4,270.2,275.18,434525
2010-12-14,00:00:00,UNITDSPR,274.99,284.34,274.7,283.08,872230
2010-12-15,00:00:00,UNITDSPR,284.01,291.78,280.2,284.28,765930
2010-12-16,00:00:00,UNITDSPR,285.6,289.0,279.22,288.11,813930
2010-12-20,00:00:00,UNITDSPR,286.0,295.37,277.56,293.33,1273630
2010-12-21,00:00:00,UNITDSPR,284.0,295.98,284.0,294.26,1051125
2010-12-22,00:00:00,UNITDSPR,294.42,295.98,291.0,293.37,761185
2010-12-23,00:00:00,UNITDSPR,292.51,298.94,288.26,290.61,564065
2010-12-24,00:00:00,UNITDSPR,290.61,294.5,286.4,291.89,719240
2010-12-27,00:00:00,UNITDSPR,291.8,292.76,281.26,286.14,658690
2010-12-28,00:00:00,UNITDSPR,286.0,295.53,286.0,293.54,1110380
2010-12-29,00:00:00,UNITDSPR,291.8,297.38,291.8,296.48,590460
2010-12-30,00:00:00,UNITDSPR,296.8,298.94,289.73,292.04,1269765
2010-12-31,00:00:00,UNITDSPR,292.2,296.4,291.4,292.75,528860
2011-01-03,00:00:00,UNITDSPR,294.6,296.6,292.0,293.72,284620
2011-01-04,00:00:00,UNITDSPR,294.2,295.8,288.84,294.4,800800
2011-01-05,00:00:00,UNITDSPR,296.8,328.0,286.22,287.06,544520
2011-01-06,00:00:00,UNITDSPR,287.67,290.1,273.33,281.72,681995
2011-01-07,00:00:00,UNITDSPR,283.0,287.8,272.0,273.11,986070
2011-01-10,00:00:00,UNITDSPR,272.0,274.66,252.6,253.95,1743210
2011-01-11,00:00:00,UNITDSPR,252.22,261.0,246.34,257.67,1307165
2011-01-12,00:00:00,UNITDSPR,259.96,266.56,258.0,265.5,760485
2011-01-13,00:00:00,UNITDSPR,256.0,274.02,256.0,266.7,951160
2011-01-14,00:00:00,UNITDSPR,269.0,275.6,267.07,269.47,1276970
2011-01-17,00:00:00,UNITDSPR,268.98,275.54,264.73,267.96,949580
2011-01-18,00:00:00,UNITDSPR,271.0,274.54,268.2,270.73,1435390
2011-01-19,00:00:00,UNITDSPR,271.6,271.98,260.61,264.0,582245
2011-01-20,00:00:00,UNITDSPR,262.59,262.59,252.2,255.12,1290785
2011-01-21,00:00:00,UNITDSPR,255.01,261.64,253.02,258.2,598355
2011-01-24,00:00:00,UNITDSPR,260.0,261.18,251.38,256.31,893755
2011-01-25,00:00:00,UNITDSPR,260.0,260.0,250.25,252.93,886465
2011-01-27,00:00:00,UNITDSPR,253.6,256.0,245.12,247.67,1979640
2011-01-28,00:00:00,UNITDSPR,248.88,248.99,239.01,245.61,1951855
2011-01-31,00:00:00,UNITDSPR,242.64,252.38,236.24,248.36,1409555
2011-02-01,00:00:00,UNITDSPR,251.84,251.84,242.0,244.23,1468450
2011-02-02,00:00:00,UNITDSPR,263.68,263.68,239.61,241.15,1063100
2011-02-03,00:00:00,UNITDSPR,242.4,244.86,240.8,242.65,754055
2011-02-04,00:00:00,UNITDSPR,242.2,244.74,228.46,232.07,1615550
2011-02-07,00:00:00,UNITDSPR,231.8,235.54,224.64,226.14,1405015
2011-02-08,00:00:00,UNITDSPR,227.4,229.39,216.54,218.36,1715015
2011-02-09,00:00:00,UNITDSPR,211.16,219.6,198.54,211.34,2276530
2011-02-10,00:00:00,UNITDSPR,211.8,211.8,190.4,196.01,4613855
2011-02-11,00:00:00,UNITDSPR,191.0,201.96,190.6,199.99,4367370
2011-02-14,00:00:00,UNITDSPR,189.8,234.4,189.8,229.86,6884740
2011-02-15,00:00:00,UNITDSPR,232.0,232.0,219.4,227.49,3294930
2011-02-16,00:00:00,UNITDSPR,229.17,238.4,229.17,235.79,4032845
2011-02-17,00:00:00,UNITDSPR,236.4,240.4,233.83,238.49,2152270
2011-02-18,00:00:00,UNITDSPR,238.2,243.99,234.76,237.77,2222885
2011-02-21,00:00:00,UNITDSPR,237.6,238.84,232.0,235.4,2467555
2011-02-22,00:00:00,UNITDSPR,233.6,236.0,231.4,234.16,1100160
2011-02-23,00:00:00,UNITDSPR,231.8,236.4,228.53,231.08,1417100
2011-02-24,00:00:00,UNITDSPR,232.12,232.12,201.0,208.05,4093460
2011-02-25,00:00:00,UNITDSPR,210.06,226.58,210.06,221.66,2357065
2011-02-28,00:00:00,UNITDSPR,222.21,229.2,216.6,221.42,1632055
2011-03-01,00:00:00,UNITDSPR,224.29,228.4,221.1,225.99,1618090
2011-03-03,00:00:00,UNITDSPR,220.0,228.1,220.0,225.82,4464390
2011-03-04,00:00:00,UNITDSPR,226.0,228.8,217.43,220.08,2260630
2011-03-07,00:00:00,UNITDSPR,217.54,218.0,211.04,215.47,632470
2011-03-08,00:00:00,UNITDSPR,216.0,220.93,215.25,216.57,3151705
2011-03-09,00:00:00,UNITDSPR,219.8,221.0,212.46,216.74,989255
2011-03-10,00:00:00,UNITDSPR,214.2,218.47,211.12,215.55,3457005
2011-03-11,00:00:00,UNITDSPR,208.6,221.0,208.6,215.06,1162005
2011-03-14,00:00:00,UNITDSPR,215.2,220.0,215.2,215.98,1452645
2011-03-15,00:00:00,UNITDSPR,214.0,216.0,210.0,212.89,991150
2011-03-16,00:00:00,UNITDSPR,214.98,216.39,213.02,213.9,823245
2011-03-17,00:00:00,UNITDSPR,211.0,214.6,207.41,208.53,1302420
2011-03-18,00:00:00,UNITDSPR,209.4,211.38,203.32,206.22,1188325
2011-03-21,00:00:00,UNITDSPR,209.53,209.53,203.8,205.53,521705
2011-03-22,00:00:00,UNITDSPR,206.02,207.8,203.82,204.97,624760
2011-03-23,00:00:00,UNITDSPR,204.79,206.0,201.61,203.34,812260
2011-03-24,00:00:00,UNITDSPR,203.16,207.42,202.45,204.63,1542850
2011-03-25,00:00:00,UNITDSPR,206.0,208.6,201.82,205.51,3948480
2011-03-28,00:00:00,UNITDSPR,208.94,208.94,204.32,205.77,1230310
2011-03-29,00:00:00,UNITDSPR,207.96,214.4,205.63,211.38,2845980
2011-03-30,00:00:00,UNITDSPR,212.84,217.96,210.31,212.75,1525510
2011-03-31,00:00:00,UNITDSPR,213.6,215.14,204.0,204.96,4943825
2011-04-01,00:00:00,UNITDSPR,206.2,212.98,206.02,209.6,1413020
2011-04-04,00:00:00,UNITDSPR,211.98,217.78,211.03,216.42,1734760
2011-04-05,00:00:00,UNITDSPR,218.2,223.26,214.63,220.41,3113510
2011-04-06,00:00:00,UNITDSPR,220.92,223.94,218.21,219.78,1626155
2011-04-07,00:00:00,UNITDSPR,220.2,223.6,218.4,220.85,1846005
2011-04-08,00:00:00,UNITDSPR,222.78,223.25,217.32,218.02,988875
2011-04-11,00:00:00,UNITDSPR,218.29,218.29,210.7,211.79,1223860
2011-04-13,00:00:00,UNITDSPR,211.61,214.79,210.1,213.48,973640
2011-04-15,00:00:00,UNITDSPR,214.01,214.54,207.0,208.06,838650
2011-04-18,00:00:00,UNITDSPR,209.4,209.4,201.42,202.56,3420200
2011-04-19,00:00:00,UNITDSPR,202.0,204.41,198.2,201.68,3259680
2011-04-20,00:00:00,UNITDSPR,204.4,206.74,202.25,204.92,1291685
2011-04-21,00:00:00,UNITDSPR,206.0,206.58,201.56,202.71,691030
2011-04-25,00:00:00,UNITDSPR,203.59,206.7,201.74,204.23,893920
2011-04-26,00:00:00,UNITDSPR,216.93,216.93,200.27,202.24,987120
2011-04-27,00:00:00,UNITDSPR,204.38,205.0,202.0,204.05,1389960
2011-04-28,00:00:00,UNITDSPR,205.6,207.0,200.52,201.38,2470735
2011-04-29,00:00:00,UNITDSPR,202.71,209.18,202.01,207.14,2234915
2011-05-02,00:00:00,UNITDSPR,207.6,210.97,203.0,208.09,1649945
2011-05-03,00:00:00,UNITDSPR,207.41,211.4,203.86,207.03,1813670
2011-05-04,00:00:00,UNITDSPR,207.01,208.48,204.4,205.56,2007375
2011-05-05,00:00:00,UNITDSPR,205.98,207.9,201.2,203.74,2881590
2011-05-06,00:00:00,UNITDSPR,205.58,207.8,203.35,207.13,3229415
2011-05-09,00:00:00,UNITDSPR,208.2,213.23,207.32,209.86,3795430
2011-05-10,00:00:00,UNITDSPR,210.4,210.98,205.84,207.86,522390
2011-05-11,00:00:00,UNITDSPR,208.41,212.58,208.13,210.19,2267285
2011-05-12,00:00:00,UNITDSPR,208.22,214.76,208.22,211.0,1242895
2011-05-13,00:00:00,UNITDSPR,210.4,215.4,210.4,212.92,1801720
2011-05-16,00:00:00,UNITDSPR,212.01,216.36,210.03,213.76,767645
2011-05-17,00:00:00,UNITDSPR,214.98,232.44,212.65,213.66,1343355
2011-05-18,00:00:00,UNITDSPR,213.41,214.51,204.61,208.49,564340
2011-05-19,00:00:00,UNITDSPR,210.8,210.8,205.6,208.71,462440
2011-05-20,00:00:00,UNITDSPR,208.81,211.42,206.72,209.31,1670270
2011-05-23,00:00:00,UNITDSPR,206.21,209.4,202.46,207.61,504140
2011-05-24,00:00:00,UNITDSPR,207.0,209.66,205.82,209.04,339040
2011-05-25,00:00:00,UNITDSPR,206.41,208.19,203.3,205.21,726455
2011-05-26,00:00:00,UNITDSPR,205.61,208.8,202.22,203.31,1226950
2011-05-27,00:00:00,UNITDSPR,209.44,210.98,203.29,209.99,789840
2011-05-30,00:00:00,UNITDSPR,207.95,213.78,205.11,211.39,1072880
2011-05-31,00:00:00,UNITDSPR,211.81,213.0,209.12,212.14,1624310
2011-06-01,00:00:00,UNITDSPR,212.98,213.92,211.04,211.89,460375
2011-06-02,00:00:00,UNITDSPR,210.2,210.2,206.0,207.05,599810
2011-06-03,00:00:00,UNITDSPR,208.53,210.79,206.01,206.94,292050
2011-06-06,00:00:00,UNITDSPR,206.8,207.8,205.0,205.62,495065
2011-06-07,00:00:00,UNITDSPR,200.24,205.59,200.24,204.26,849840
2011-06-08,00:00:00,UNITDSPR,207.26,207.26,202.94,204.18,813055
2011-06-09,00:00:00,UNITDSPR,204.24,205.2,202.2,202.48,517770
2011-06-10,00:00:00,UNITDSPR,205.8,205.8,194.45,200.63,1273840
2011-06-13,00:00:00,UNITDSPR,202.79,202.79,196.42,197.8,4860510
2011-06-14,00:00:00,UNITDSPR,198.39,199.59,196.32,197.11,489395
2011-06-15,00:00:00,UNITDSPR,197.1,199.0,193.6,194.96,1188070
2011-06-16,00:00:00,UNITDSPR,194.41,195.9,188.0,188.56,2123825
2011-06-17,00:00:00,UNITDSPR,188.66,191.15,187.8,189.12,3183755
2011-06-20,00:00:00,UNITDSPR,191.39,191.39,182.0,188.46,2343620
2011-06-21,00:00:00,UNITDSPR,189.0,190.69,178.94,183.75,1755680
2011-06-22,00:00:00,UNITDSPR,187.73,187.9,184.0,186.2,1366285
2011-06-23,00:00:00,UNITDSPR,185.8,187.6,179.13,186.47,1577745
2011-06-24,00:00:00,UNITDSPR,178.52,189.98,174.31,188.52,1054410
2011-06-27,00:00:00,UNITDSPR,187.0,190.6,186.64,188.66,2007600
2011-06-28,00:00:00,UNITDSPR,189.0,194.67,189.0,191.14,4041535
2011-06-29,00:00:00,UNITDSPR,193.6,193.6,189.62,191.6,956110
2011-06-30,00:00:00,UNITDSPR,192.75,198.36,192.04,196.03,2457055
2011-07-01,00:00:00,UNITDSPR,196.03,198.4,194.94,196.78,847885
2011-07-04,00:00:00,UNITDSPR,198.8,204.76,198.14,203.45,2003315
2011-07-05,00:00:00,UNITDSPR,200.21,209.8,200.21,208.46,1444725
2011-07-06,00:00:00,UNITDSPR,209.79,212.0,208.72,210.9,1016190
2011-07-07,00:00:00,UNITDSPR,210.77,223.75,210.68,221.56,2926695
2011-07-08,00:00:00,UNITDSPR,216.0,224.9,215.11,215.85,1443260
2011-07-11,00:00:00,UNITDSPR,213.0,216.78,209.46,213.52,952365
2011-07-12,00:00:00,UNITDSPR,213.0,223.4,206.61,210.31,1114845
2011-07-13,00:00:00,UNITDSPR,214.0,215.71,208.6,210.0,1156670
2011-07-14,00:00:00,UNITDSPR,211.55,211.55,207.63,209.12,449915
2011-07-15,00:00:00,UNITDSPR,209.3,211.94,204.97,206.24,1833805
2011-07-18,00:00:00,UNITDSPR,206.99,208.6,204.26,205.92,603670
2011-07-19,00:00:00,UNITDSPR,205.0,207.99,201.73,206.08,1296675
2011-07-20,00:00:00,UNITDSPR,207.98,211.0,206.08,206.88,1481640
2011-07-21,00:00:00,UNITDSPR,207.01,207.01,198.12,198.84,1816675
2011-07-22,00:00:00,UNITDSPR,200.95,207.0,199.8,205.87,1344840
2011-07-25,00:00:00,UNITDSPR,205.8,209.1,202.84,207.34,1467840
2011-07-26,00:00:00,UNITDSPR,210.4,211.0,201.4,206.29,749590
2011-07-27,00:00:00,UNITDSPR,206.4,207.6,204.1,205.29,422835
2011-07-28,00:00:00,UNITDSPR,205.2,205.8,201.0,203.57,781730
2011-07-29,00:00:00,UNITDSPR,207.0,207.0,202.0,204.94,489885
2011-08-01,00:00:00,UNITDSPR,205.8,207.8,200.0,202.56,544705
2011-08-02,00:00:00,UNITDSPR,205.09,205.6,193.6,198.26,772465
2011-08-03,00:00:00,UNITDSPR,198.2,198.99,194.0,195.82,584460
2011-08-04,00:00:00,UNITDSPR,197.0,203.39,196.2,196.75,601665
2011-08-05,00:00:00,UNITDSPR,190.47,194.0,189.0,190.72,701785
2011-08-08,00:00:00,UNITDSPR,188.22,188.99,183.2,184.17,653700
2011-08-09,00:00:00,UNITDSPR,181.99,183.0,175.0,180.04,1558340
2011-08-10,00:00:00,UNITDSPR,182.02,195.98,181.0,193.28,1738275
2011-08-11,00:00:00,UNITDSPR,191.95,196.9,189.44,192.25,745180
2011-08-12,00:00:00,UNITDSPR,193.01,195.4,191.39,191.99,1535355
2011-08-16,00:00:00,UNITDSPR,199.19,199.19,192.44,193.74,1580785
2011-08-17,00:00:00,UNITDSPR,193.0,194.37,189.7,191.35,601875
2011-08-18,00:00:00,UNITDSPR,192.8,193.47,184.0,185.66,557375
2011-08-19,00:00:00,UNITDSPR,180.21,189.0,180.21,187.53,556980
2011-08-22,00:00:00,UNITDSPR,188.2,195.09,186.0,193.73,639735
2011-08-23,00:00:00,UNITDSPR,193.79,194.2,187.3,190.62,523390
2011-08-24,00:00:00,UNITDSPR,190.05,190.79,186.2,187.51,437310
2011-08-25,00:00:00,UNITDSPR,187.6,189.2,178.41,180.58,1386825
2011-08-26,00:00:00,UNITDSPR,183.18,183.56,170.92,171.96,1001870
2011-08-29,00:00:00,UNITDSPR,182.0,182.0,172.05,175.81,551270
2011-08-30,00:00:00,UNITDSPR,177.81,180.0,172.62,179.48,1002895
2011-09-02,00:00:00,UNITDSPR,179.49,187.6,175.5,178.6,1940965
2011-09-05,00:00:00,UNITDSPR,176.2,180.98,172.76,178.63,566760
2011-09-06,00:00:00,UNITDSPR,175.65,183.28,175.65,181.35,669830
2011-09-07,00:00:00,UNITDSPR,185.0,186.24,180.51,184.74,1068055
2011-09-08,00:00:00,UNITDSPR,184.81,186.94,179.42,181.76,625140
2011-09-09,00:00:00,UNITDSPR,183.34,184.36,177.38,178.36,642015
2011-09-12,00:00:00,UNITDSPR,175.77,178.8,174.02,175.08,792300
2011-09-13,00:00:00,UNITDSPR,178.55,185.46,175.6,177.9,2490640
2011-09-14,00:00:00,UNITDSPR,179.0,179.6,174.0,175.43,732510
2011-09-15,00:00:00,UNITDSPR,175.9,178.0,174.6,176.7,622545
2011-09-16,00:00:00,UNITDSPR,178.0,178.94,166.0,168.37,1601190
2011-09-19,00:00:00,UNITDSPR,167.8,168.8,163.69,164.58,809000
2011-09-20,00:00:00,UNITDSPR,164.6,164.8,155.4,158.3,3818515
2011-09-21,00:00:00,UNITDSPR,159.55,162.4,158.25,161.04,1363525
2011-09-22,00:00:00,UNITDSPR,159.94,163.8,155.2,156.92,2176740
2011-09-23,00:00:00,UNITDSPR,156.0,158.98,154.93,155.96,1263045
2011-09-26,00:00:00,UNITDSPR,157.47,157.47,148.32,151.1,1043145
2011-09-27,00:00:00,UNITDSPR,159.99,169.6,152.0,156.85,845910
2011-09-28,00:00:00,UNITDSPR,157.97,162.27,157.2,161.25,1564930
2011-09-29,00:00:00,UNITDSPR,160.4,161.0,154.0,156.61,1935550
2011-09-30,00:00:00,UNITDSPR,154.32,162.08,153.84,159.15,2660415
2011-10-03,00:00:00,UNITDSPR,158.0,159.8,152.0,155.09,3384115
2011-10-04,00:00:00,UNITDSPR,155.28,157.75,148.0,154.07,2038950
2011-10-05,00:00:00,UNITDSPR,153.01,156.55,153.01,155.72,1683340
2011-10-07,00:00:00,UNITDSPR,157.61,167.64,156.63,166.48,2806635
2011-10-10,00:00:00,UNITDSPR,167.01,168.4,165.2,166.96,742100
2011-10-11,00:00:00,UNITDSPR,167.78,169.59,166.2,167.66,1146660
2011-10-12,00:00:00,UNITDSPR,167.83,172.38,167.12,171.74,1914745
2011-10-13,00:00:00,UNITDSPR,172.95,186.99,172.25,181.57,3362520
2011-10-14,00:00:00,UNITDSPR,181.39,181.65,171.32,174.08,1727230
2011-10-17,00:00:00,UNITDSPR,174.2,177.0,169.92,175.02,1261525
2011-10-18,00:00:00,UNITDSPR,174.99,177.7,170.23,176.04,686225
2011-10-19,00:00:00,UNITDSPR,176.4,179.7,175.25,179.03,1260005
2011-10-20,00:00:00,UNITDSPR,178.0,178.0,172.6,174.25,1140235
2011-10-21,00:00:00,UNITDSPR,174.5,175.9,170.21,170.92,723555
2011-10-24,00:00:00,UNITDSPR,172.0,175.0,164.51,166.65,1331200
2011-10-25,00:00:00,UNITDSPR,168.38,170.86,164.53,168.93,2398205
2011-10-28,00:00:00,UNITDSPR,170.8,173.36,170.04,172.09,1522265
2011-10-31,00:00:00,UNITDSPR,169.16,176.6,168.31,175.59,1987910
2011-11-01,00:00:00,UNITDSPR,175.4,175.4,167.14,168.31,1123230
2011-11-02,00:00:00,UNITDSPR,167.02,167.74,163.3,163.81,1490120
2011-11-03,00:00:00,UNITDSPR,162.0,166.26,158.4,161.9,2866140
2011-11-04,00:00:00,UNITDSPR,165.25,168.2,163.01,167.11,1392315
2011-11-08,00:00:00,UNITDSPR,168.96,176.0,168.96,174.86,3948545
2011-11-09,00:00:00,UNITDSPR,174.0,185.6,172.38,182.89,6677790
2011-11-11,00:00:00,UNITDSPR,183.8,184.57,163.83,167.15,6555775
2011-11-14,00:00:00,UNITDSPR,170.2,174.99,165.3,173.01,2290225
2011-11-15,00:00:00,UNITDSPR,173.0,173.96,150.0,153.46,8401120
2011-11-16,00:00:00,UNITDSPR,151.11,162.58,150.7,160.68,6569540
2011-11-17,00:00:00,UNITDSPR,160.0,162.32,154.76,156.13,3996625
2011-11-18,00:00:00,UNITDSPR,155.0,158.99,152.86,156.29,2239075
2011-11-21,00:00:00,UNITDSPR,154.99,163.18,154.99,157.64,3615875
2011-11-22,00:00:00,UNITDSPR,158.0,161.0,149.37,152.04,2215515
2011-11-23,00:00:00,UNITDSPR,151.0,151.0,145.0,147.21,5380530
2011-11-24,00:00:00,UNITDSPR,144.4,148.5,142.16,148.05,3570595
2011-11-25,00:00:00,UNITDSPR,147.96,149.4,142.41,144.03,2589050
2011-11-28,00:00:00,UNITDSPR,145.79,148.35,144.4,147.32,1266485
2011-11-29,00:00:00,UNITDSPR,147.3,147.97,141.41,142.87,1455500
2011-11-30,00:00:00,UNITDSPR,142.03,142.03,135.7,139.93,4225385
2011-12-01,00:00:00,UNITDSPR,144.2,145.0,138.52,140.49,2816605
2011-12-02,00:00:00,UNITDSPR,136.42,143.56,136.42,142.85,2477555
2011-12-05,00:00:00,UNITDSPR,141.02,146.47,141.02,144.68,2714715
2011-12-07,00:00:00,UNITDSPR,146.19,150.5,144.88,148.54,3549285
2011-12-08,00:00:00,UNITDSPR,146.6,152.53,144.23,148.67,4439155
2011-12-09,00:00:00,UNITDSPR,147.93,150.0,142.48,143.55,1900380
2011-12-12,00:00:00,UNITDSPR,144.21,145.4,139.62,141.5,1607470
2011-12-13,00:00:00,UNITDSPR,141.6,143.33,138.4,141.35,1149120
2011-12-14,00:00:00,UNITDSPR,140.4,143.6,134.4,135.25,1338050
2011-12-15,00:00:00,UNITDSPR,133.95,135.28,128.12,129.79,2515465
2011-12-16,00:00:00,UNITDSPR,127.38,131.9,122.0,124.01,2070740
2011-12-19,00:00:00,UNITDSPR,123.4,126.94,121.49,125.26,1858420
2011-12-20,00:00:00,UNITDSPR,125.9,126.0,117.1,121.18,2384805
2011-12-21,00:00:00,UNITDSPR,122.6,126.38,119.26,122.0,2144680
2011-12-22,00:00:00,UNITDSPR,123.0,123.6,119.21,121.36,2276385
2011-12-23,00:00:00,UNITDSPR,122.0,122.15,117.6,118.88,1762965
2011-12-26,00:00:00,UNITDSPR,119.18,120.9,117.4,118.75,1100145
2011-12-27,00:00:00,UNITDSPR,118.6,119.43,114.02,114.89,1393825
2011-12-28,00:00:00,UNITDSPR,114.8,114.8,108.64,109.73,2422520
2011-12-29,00:00:00,UNITDSPR,108.47,108.87,101.4,102.54,4896720
2011-12-30,00:00:00,UNITDSPR,102.2,104.38,95.82,98.38,5565960
2012-01-02,00:00:00,UNITDSPR,100.0,100.88,95.54,98.94,4131780
2012-01-03,00:00:00,UNITDSPR,99.7,103.78,99.6,102.44,5134475
2012-01-04,00:00:00,UNITDSPR,103.0,115.5,100.66,112.23,12113180
2012-01-05,00:00:00,UNITDSPR,112.45,113.54,104.84,105.68,7520100
2012-01-06,00:00:00,UNITDSPR,104.99,106.5,100.31,104.9,6627120
2012-01-09,00:00:00,UNITDSPR,105.3,106.4,101.2,102.74,3626780
2012-01-10,00:00:00,UNITDSPR,103.0,106.94,99.6,104.64,4617035
2012-01-11,00:00:00,UNITDSPR,106.4,109.96,104.04,108.12,10832065
2012-01-12,00:00:00,UNITDSPR,108.0,118.71,107.04,115.31,12365915
2012-01-13,00:00:00,UNITDSPR,116.0,126.94,115.31,119.87,15898970
2012-01-16,00:00:00,UNITDSPR,116.21,129.15,116.06,126.42,11794015
2012-01-17,00:00:00,UNITDSPR,126.42,135.2,124.2,127.59,15502815
2012-01-18,00:00:00,UNITDSPR,128.0,134.0,127.9,129.58,6828455
2012-01-19,00:00:00,UNITDSPR,132.18,134.0,125.0,127.3,4698640
2012-01-20,00:00:00,UNITDSPR,127.4,129.35,123.12,124.66,5620350
2012-01-23,00:00:00,UNITDSPR,120.4,120.78,115.93,118.4,4710340
2012-01-24,00:00:00,UNITDSPR,115.0,118.0,110.82,114.16,12188625
2012-01-25,00:00:00,UNITDSPR,116.0,133.32,115.24,130.38,23031855
2012-01-27,00:00:00,UNITDSPR,133.0,138.99,129.09,131.77,12329540
2012-01-30,00:00:00,UNITDSPR,129.58,135.7,127.53,130.15,5982885
2012-01-31,00:00:00,UNITDSPR,130.0,134.33,130.0,133.63,3698675
2012-02-01,00:00:00,UNITDSPR,135.4,139.52,132.0,137.28,6834150
2012-02-02,00:00:00,UNITDSPR,135.0,144.58,135.0,142.91,7705765
2012-02-03,00:00:00,UNITDSPR,153.92,153.92,141.0,142.66,3547695
2012-02-06,00:00:00,UNITDSPR,144.22,152.42,143.41,150.67,6518895
2012-02-07,00:00:00,UNITDSPR,150.67,153.96,139.2,140.34,9252530
2012-02-08,00:00:00,UNITDSPR,141.76,146.38,138.8,139.49,6229490
2012-02-09,00:00:00,UNITDSPR,139.0,141.6,136.52,137.18,3887435
2012-02-10,00:00:00,UNITDSPR,137.98,140.92,131.02,134.06,7292830
2012-02-13,00:00:00,UNITDSPR,131.72,135.36,128.07,129.99,7059555
2012-02-14,00:00:00,UNITDSPR,130.0,135.99,125.16,135.17,13139440
2012-02-15,00:00:00,UNITDSPR,136.68,140.29,136.24,137.82,7586375
2012-02-16,00:00:00,UNITDSPR,138.0,139.19,133.46,135.35,4970065
2012-02-17,00:00:00,UNITDSPR,137.26,141.98,135.0,135.61,10538910
2012-02-21,00:00:00,UNITDSPR,133.02,137.14,129.64,132.88,7218570
2012-02-22,00:00:00,UNITDSPR,133.22,134.68,103.71,114.8,36903560
2012-02-23,00:00:00,UNITDSPR,114.0,122.8,110.78,118.61,25035650
2012-02-24,00:00:00,UNITDSPR,118.6,123.0,115.24,117.94,9171740
2012-02-27,00:00:00,UNITDSPR,119.33,126.16,116.49,117.62,15945990
2012-02-28,00:00:00,UNITDSPR,119.38,123.27,117.6,118.53,8821855
2012-02-29,00:00:00,UNITDSPR,119.94,121.6,113.05,114.52,10568625
2012-03-01,00:00:00,UNITDSPR,115.8,115.8,111.11,112.69,7085045
2012-03-02,00:00:00,UNITDSPR,114.19,114.94,110.62,112.02,5552595
2012-03-05,00:00:00,UNITDSPR,110.99,111.18,102.78,104.13,9044405
2012-03-06,00:00:00,UNITDSPR,104.05,111.0,101.5,103.07,7998290
2012-03-07,00:00:00,UNITDSPR,105.8,107.17,95.68,100.36,16184300
